Run:Fill,LS,HLTpath,L1bit,HLTpresc,L1presc,Recorded(/ub),Effective(/ub)
200473:2927,1142:1142,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59067.8067251,0.0394851477155
200473:2927,1143:1143,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60828.0440789,0.0406618162899
200473:2927,1144:1144,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59726.7041697,0.039925601905
200473:2927,1145:1145,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60373.4363763,0.0403579239789
200473:2927,1146:1146,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60370.4282704,0.0403559131458
200473:2927,1147:1147,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,61257.6580033,0.0409490009715
200473:2927,1148:1148,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59536.134782,0.0397982116929
200473:2927,1149:1149,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59928.2545329,0.0400603325866
200473:2927,1150:1150,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59790.1493939,0.0399680132316
200473:2927,1151:1151,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60182.1752162,0.0402300713368
200473:2927,1152:1152,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60190.0142196,0.0402353114874
200473:2927,1153:1153,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,61156.4987531,0.0408813788917
200473:2927,1154:1154,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58767.2517293,0.0392842352547
200473:2927,1155:1155,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59515.6931101,0.039784547017
200473:2927,1156:1156,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59953.04205,0.0400769023363
200473:2927,1157:1157,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59463.3748541,0.0397495737518
200473:2927,1158:1158,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59901.4922833,0.0400424427844
200473:2927,1159:1159,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59566.660028,0.0398186169511
200473:2927,1160:1160,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59396.6029042,0.0397049386037
200473:2927,1161:1161,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59618.5954209,0.0398533342832
200473:2927,1162:1162,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59322.4309205,0.0396553567436
200473:2927,1163:1163,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60270.5888265,0.0402891733189
200473:2927,1164:1164,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59790.8797659,0.0399685014646
200473:2927,1165:1165,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60068.6696678,0.040154196108
200473:2927,1166:1166,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59371.1961809,0.0396879549322
200473:2927,1167:1167,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60217.7588258,0.040253857967
200473:2927,1168:1168,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59989.6835126,0.0401013961113
200473:2927,1169:1169,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59278.217271,0.0396258011772
200473:2927,1170:1170,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59172.3038245,0.0395550010525
200473:2927,1171:1171,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59980.1662701,0.0400950341055
200473:2927,1172:1172,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60037.9756159,0.0401336780079
200473:2927,1173:1173,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59487.3050091,0.0397655703795
200473:2927,1174:1174,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59156.1155506,0.0395441796521
200473:2927,1175:1175,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59709.3391749,0.0399139939001
200473:2927,1176:1176,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59944.6422115,0.0400712872834
200473:2927,1177:1177,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59535.8266506,0.0397980057158
200473:2927,1178:1178,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58877.7537805,0.039358102731
200473:2927,1179:1179,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59659.0499975,0.0398803770163
200473:2927,1180:1180,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58564.4504216,0.0391486683523
200473:2927,1181:1181,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58232.1830337,0.0389265570599
200473:2927,1182:1182,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59361.4160769,0.039681417211
200473:2927,1183:1183,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58231.5479875,0.0389261325496
200473:2927,1184:1184,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59086.6985072,0.0394977763342
200473:2927,1185:1185,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59760.0255479,0.039947876298
200473:2927,1186:1186,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58676.7531685,0.0392237395424
200473:2927,1187:1187,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59988.8845907,0.0401008620547
200473:2927,1188:1188,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59435.3960715,0.039730870732
200473:2927,1189:1189,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58790.9873529,0.0393001018436
200473:2927,1190:1190,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57564.036949,0.0384799204178
200473:2927,1191:1191,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58217.0697007,0.0389164542269
200473:2927,1192:1192,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59594.6028279,0.0398372959176
200473:2927,1193:1193,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58395.3505552,0.0390356299042
200473:2927,1194:1194,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58605.5097833,0.039176115367
200473:2927,1195:1195,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59212.4727277,0.0395818528211
200473:2927,1196:1196,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58936.7102003,0.0393975134198
200473:2927,1197:1197,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59063.1665064,0.0394820458614
200473:2927,1198:1198,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,60060.8971013,0.0401490003686
200473:2927,1199:1199,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59171.4844457,0.0395544533211
200473:2927,1200:1200,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58351.4387684,0.0390062761245
200473:2927,1201:1201,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58005.7520868,0.0387751944161
200473:2927,1202:1202,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57690.1090447,0.0385641960257
200473:2927,1203:1203,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59899.9636338,0.0400414209257
200473:2927,1204:1204,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58370.5586793,0.0390190572408
200473:2927,1205:1205,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57908.6301584,0.0387102711711
200473:2927,1206:1206,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57363.6237037,0.0383459498671
200473:2927,1207:1207,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57985.7972693,0.0387618551886
200473:2927,1208:1208,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57436.771561,0.0383948471279
200473:2927,1209:1209,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59005.097307,0.0394432282543
200473:2927,1210:1210,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58996.5972831,0.0394375462302
200473:2927,1211:1211,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57177.9001557,0.038221798961
200473:2927,1212:1212,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57638.7357498,0.0385298544402
200473:2927,1213:1213,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58234.8147711,0.0389283163014
200473:2927,1214:1214,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59335.9850149,0.0396644172699
200473:2927,1215:1215,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58463.4635634,0.0390811615117
200473:2927,1216:1216,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57598.1778132,0.0385027426138
200473:2927,1217:1217,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57604.2876259,0.0385068268498
200473:2927,1218:1218,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58986.1116264,0.0394305368672
200473:2927,1219:1219,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57995.1992431,0.0387681401404
200473:2927,1220:1220,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57883.5319188,0.0386934937122
200473:2927,1221:1221,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58191.9944635,0.0388996921445
200473:2927,1222:1222,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57677.5362126,0.0385557914453
200473:2927,1223:1223,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57499.615033,0.0384368562004
200473:2927,1224:1224,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57468.901631,0.0384163251653
200473:2927,1225:1225,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57941.0426826,0.0387319380211
200473:2927,1226:1226,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57753.8818468,0.0386068263289
200473:2927,1227:1227,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58783.4035709,0.0392950323011
200473:2927,1228:1228,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57636.564642,0.0385284031164
200473:2927,1229:1229,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58375.2823712,0.0390222148943
200473:2927,1230:1230,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56589.5652308,0.0378285138078
200473:2927,1231:1231,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57778.796042,0.0386234807594
200473:2927,1232:1232,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,59145.1260392,0.0395368334765
200473:2927,1233:1233,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58008.2125479,0.0387768391643
200473:2927,1234:1234,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57287.1710567,0.0382948434484
200473:2927,1235:1235,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57563.4122853,0.0384795028479
200473:2927,1236:1236,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,58395.1803807,0.0390355161474
200473:2927,1237:1237,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57327.2563145,0.0383216393024
200473:2927,1238:1238,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57731.6976267,0.0385919968092
200473:2927,1239:1239,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56959.5255286,0.0380758217377
200473:2927,1240:1240,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57212.4761958,0.0382449120598
200473:2927,1241:1241,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56841.8299606,0.0379971456002
200473:2927,1242:1242,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57274.9626885,0.0382866825017
200473:2927,1243:1243,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56769.5114074,0.0379488027056
200473:2927,1244:1244,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56878.4374279,0.0380216166502
200473:2927,1245:1245,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56122.6731113,0.0375164097138
200473:2927,1246:1246,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57991.7058203,0.0387658048867
200473:2927,1247:1247,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57117.1967412,0.038181220456
200473:2927,1248:1248,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56931.7065384,0.0380572255345
200473:2927,1249:1249,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56783.4748908,0.0379581368968
200473:2927,1250:1250,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56743.4283385,0.0379313669163
200473:2927,1251:1251,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56609.6175947,0.0378419182424
200473:2927,1252:1252,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57485.084749,0.0384271431191
200473:2927,1253:1253,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57211.4480636,0.0382442247827
200473:2927,1254:1254,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56368.7704823,0.0376809188023
200473:2927,1255:1255,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56632.7218859,0.0378573628035
200473:2927,1256:1256,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57522.0293316,0.0384518395211
200473:2927,1257:1257,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56964.9510173,0.0380794485226
200473:2927,1258:1258,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56954.8016447,0.0380726639558
200473:2927,1259:1259,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56475.2329806,0.0377520859525
200473:2927,1260:1260,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56993.2775945,0.0380983840332
200473:2927,1261:1261,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56704.3674447,0.0379052558205
200473:2927,1262:1262,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56583.2914101,0.0378243199372
200473:2927,1263:1263,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56392.7436015,0.0376969441502
200473:2927,1264:1264,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55677.1474729,0.0372185885043
200473:2927,1265:1265,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57221.8721445,0.0382511929841
200473:2927,1266:1266,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56859.084809,0.0380086799752
200473:2927,1267:1267,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56955.0321445,0.0380728180384
200473:2927,1268:1268,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57728.2900498,0.038589718941
200473:2927,1269:1269,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57537.3329041,0.0384620695238
200473:2927,1270:1270,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57398.3101763,0.0383691367869
200473:2927,1271:1271,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55302.1532485,0.0369679155376
200473:2927,1272:1272,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56623.5635944,0.0378512407462
200473:2927,1273:1273,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55788.4749095,0.0372930077272
200473:2927,1274:1274,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55766.742874,0.03727848048
200473:2927,1275:1275,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55233.1604086,0.0369217957877
200473:2927,1276:1276,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55798.6545218,0.0372998125083
200473:2927,1277:1277,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55422.5095048,0.0370483702696
200473:2927,1278:1278,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56368.3721707,0.0376806525423
200473:2927,1279:1279,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56030.5390712,0.0374548207301
200473:2927,1280:1280,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56890.9404931,0.0380299745935
200473:2927,1281:1281,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55742.8635243,0.0372625178143
200473:2927,1282:1282,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56284.8993249,0.0376248533206
200473:2927,1283:1283,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56417.4436913,0.0377134554572
200473:2927,1284:1284,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55975.7150206,0.0374181724126
200473:2927,1285:1285,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55336.920467,0.0369911564337
200473:2927,1286:1286,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55878.3872932,0.0373531115968
200473:2927,1287:1287,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56845.8834825,0.0379998552642
200473:2927,1288:1288,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56733.7680563,0.0379249092926
200473:2927,1289:1289,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,57259.7740364,0.0382765293201
200473:2927,1290:1290,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55764.6498304,0.0372770813399
200473:2927,1291:1291,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55367.3397993,0.0370114908916
200473:2927,1292:1292,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55552.1217889,0.0371350123928
200473:2927,1293:1293,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55529.7945379,0.0371200872609
200473:2927,1294:1294,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,54446.2664654,0.0363957795818
200473:2927,1295:1295,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,54858.0748279,0.036671061752
200473:2927,1296:1296,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55623.3361263,0.0371826171505
200473:2927,1297:1297,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55421.4642889,0.0370476715725
200473:2927,1298:1298,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56541.1659452,0.0377961602628
200473:2927,1299:1299,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56282.9062786,0.0376235210258
200473:2927,1300:1300,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56293.0878656,0.037630327127
200473:2927,1301:1301,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55292.5713446,0.0369615103075
200473:2927,1302:1302,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56533.1002918,0.0377907686031
200473:2927,1303:1303,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56135.0445007,0.0375246796355
200473:2927,1304:1304,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55438.8232976,0.0370592755758
200473:2927,1305:1305,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55954.6620878,0.0374040991262
200473:2927,1306:1306,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55628.8409431,0.0371862969638
200473:2927,1307:1307,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56869.5372501,0.0380156671347
200473:2927,1308:1308,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56416.705475,0.0377129619807
200473:2927,1309:1309,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55661.664586,0.037208238635
200473:2927,1310:1310,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55550.2247762,0.0371337442937
200473:2927,1311:1311,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,54184.4319247,0.0362207506432
200473:2927,1312:1312,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55662.6113356,0.0372088715102
200473:2927,1313:1313,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55357.3511521,0.0370048137652
200473:2927,1314:1314,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55597.8779059,0.0371655990547
200473:2927,1315:1315,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55293.2022079,0.0369619320217
200473:2927,1316:1316,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55745.107267,0.0372640176924
200473:2927,1317:1317,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55399.8503783,0.0370332232884
200473:2927,1318:1318,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55199.89753,0.0368995605
200473:2927,1319:1319,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,56085.0245999,0.0374912427554
200473:2927,1320:1320,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55565.5939033,0.0371440181178
200473:2927,1321:1321,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,54747.4921271,0.0365971403637
200473:2927,1322:1322,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55363.5062174,0.0370089282512
200473:2927,1323:1323,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,54733.4218752,0.0365877348007
200473:2927,1324:1324,HLT_ZeroBias_v7,L1_ZeroBias,150,9973,55239.2193483,0.0369258460164
